1	3	441	192	684212649	684212649	
1	3	162	317	695486679	695486679	
1	3	188	283	704501675	704501676	
1	3	57	223	707973430	707973430	
1	3	247	199	711515208	711515209	
1	3	328	160	711527488	711527489	
1	3	303	391	712932500	712932499	
1	3	487	229	716040329	716040330	
1	3	474	469	716346044	716346046	
1	3	61	247	721754980	721754980	
1	3	132	241	748804422	748804422	
1	3	186	184	757235327	757235327	
1	3	168	313	757311865	757311866	
1	3	144	261	757711158	757711158	
1	3	442	952	759893893	759893892	
1	3	137	199	769376436	769376436	
1	3	262	157	774138225	774138226	
1	3	486	249	775865699	775865700	
1	3	85	515	789931038	789931039	
1	3	487	361	803124872	803124873	
1	3	491	286	805429941	805429941	
1	3	296	369	814944317	814944317	
1	3	484	346	817366591	817366592	
1	3	92	202	818521163	818521163	
1	3	482	317	823492873	823492873	
1	3	77	174	825654737	825654736	
1	3	487	325	828358636	828358636	
1	3	402	152	835341138	835341139	
1	3	191	188	835622117	835622117	
1	3	145	272	840386562	840386564	
1	3	496	372	842482606	842482606	
1	3	428	287	845790796	845790796	
1	3	474	313	846897704	846897705	
1	3	463	255	849994113	849994114	
1	3	130	415	850372750	850372750	
1	3	488	180	852665952	852665953	
1	3	479	332	857712795	857712794	
1	3	166	280	860833218	860833218	
1	3	484	420	862348898	862348897	
1	3	118	345	871057279	871057279	
1	3	175	206	878600096	878600096	
1	3	193	1364	892557860	892557861	
1	3	285	292	896534729	896534730	
1	3	171	187	909923934	909923932	
1	3	123	324	911542194	911542195	
1	3	389	373	916482741	916482741	
1	3	312	304	926562128	926562128	
1	3	476	574	937219644	937219644	
1	3	496	166	940353623	940353623	
1	3	67	273	945581349	945581349	
1	3	495	207	947139267	947139267	
1	3	490	269	948788016	948788016	
1	3	114	173	948924255	948924254	
1	3	483	282	964301303	964301304	
1	3	475	267	966446374	966446375	
1	3	469	231	966548466	966548466	
1	3	166	175	970389006	970389007	
1	3	489	225	973345268	973345269	
1	3	87	226	975813012	975813014	
1	3	466	240	976618448	976618448	
1	3	196	302	979700871	979700871	
1	3	72	286	982409340	982409341	
1	3	319	304	982866070	982866071	
1	3	59	179	993973210	993973209	
1	3	93	227	997182448	997182447	
1	3	173	232	999850059	999850059	
1	3	314	264	1001223855	1001223854	
1	3	120	190	1004339439	1004339438	
1	3	316	180	1005256991	1005256990	
1	3	93	261	1017819678	1017819678	
1	3	136	347	1021106140	1021106141	
1	3	332	292	1026169560	1026169558	
1	3	166	313	1032170295	1032170296	
1	3	100	293	1033682596	1033682595	
1	3	204	295	1039026572	1039026573	
1	3	491	172	1044770776	1044770777	
1	3	264	179	1054276748	1054276747	
1	3	320	316	1065724352	1065724352	
1	3	144	199	1074326838	1074326838	
1	3	276	290	1085849948	1085849948	
1	3	148	490	1090581802	1090581802	
1	3	484	193	1094778085	1094778084	
1	3	117	283	1112160217	1112160217	
1	3	238	759	1121830077	1121830077	
1	3	185	162	1142208769	1142208771	
1	3	206	180	1147540763	1147540764	
1	3	404	156	1154945370	1154945369	
1	3	488	254	1157316515	1157316516	
1	3	103	180	1157558027	1157558026	
1	3	200	212	1161496320	1161496322	
1	3	85	155	1170006112	1170006111	
1	3	450	167	1176907212	1176907214	
1	3	186	340	1183320330	1183320329	
1	3	234	382	1184477082	1184477082	
1	3	227	540	1184739020	1184739021	
1	3	303	354	1188008999	1188008999	
1	3	111	234	1194467065	1194467065	
1	3	374	345	1196368138	1196368138	
1	3	176	264	1198413740	1198413740	
1	3	301	213	1200176593	1200176593	
1	3	487	258	1213065012	1213065012	
1	3	265	212	1223431945	1223431945	
1	3	330	300	1281544769	1281544771	
1	3	179	219	1282278086	1282278086	
1	3	307	233	1285986789	1285986791	
1	3	199	233	1293547009	1293547008	
1	3	336	346	1296509153	1296509152	
1	3	120	316	1297491498	1297491497	
1	3	252	256	1309405992	1309405991	
1	3	126	1879	1309572660	1309572660	
1	3	172	322	1310805429	1310805430	
1	3	491	312	1312326917	1312326916	
1	3	490	213	1312372804	1312372804	
1	3	164	360	1317550383	1317550383	
1	3	132	251	1328832356	1328832356	
1	3	359	221	1334504056	1334504057	
1	3	162	201	1337407790	1337407789	
1	3	246	220	1341276227	1341276225	
1	3	497	279	1346960004	1346960004	
1	3	240	224	1347176546	1347176545	
1	3	111	188	1356680340	1356680341	
1	3	494	289	1365841091	1365841091	
1	3	496	241	1367851260	1367851260	
1	3	477	291	1367878043	1367878043	
1	3	154	426	1369597689	1369597690	
1	3	462	173	1371402604	1371402604	
1	3	158	158	1373268990	1373268990	
1	3	462	151	1377835700	1377835699	
1	3	158	155	1394413647	1394413649	
1	3	381	167	1402421571	1402421573	
1	3	270	537	1404800297	1404800298	
1	3	152	346	1409516863	1409516863	
1	3	146	157	1411464611	1411464611	
1	3	72	289	1411873859	1411873859	
1	3	480	154	1413684655	1413684656	
1	3	495	305	1416683402	1416683402	
1	3	491	251	1424132288	1424132287	
1	3	155	248	1425078108	1425078109	
1	3	493	322	1425851653	1425851655	
1	3	223	165	1444874084	1444874084	
1	3	315	311	1445409063	1445409063	
1	3	115	303	1452660677	1452660677	
1	3	472	336	1457688847	1457688847	
1	3	68	307	1459472677	1459472677	
1	3	491	295	1468809199	1468809199	
1	3	238	263	1478841399	1478841400	
1	3	474	247	1481298373	1481298374	
1	3	204	193	1482077921	1482077922	
1	3	473	296	1513028077	1513028079	
1	3	215	157	1515835186	1515835185	
1	3	96	176	1530032763	1530032764	
1	3	487	328	1535978612	1535978613	
1	3	457	239	1545440240	1545440241	
1	3	467	290	1545854400	1545854401	
1	3	487	277	1547805561	1547805560	
1	3	266	182	1548146154	1548146154	
1	3	154	171	1578343866	1578343866	
1	3	475	255	1578381224	1578381224	
1	3	495	293	1579864718	1579864718	
1	3	356	246	1585959025	1585959025	
1	3	205	244	1586520252	1586520253	
1	3	479	194	1595684544	1595684544	
1	3	73	158	1603798633	1603798631	
1	3	100	271	1604638535	1604638534	
1	3	215	154	1605626025	1605626026	
1	3	338	321	1610186465	1610186467	
1	3	476	163	1620212068	1620212067	
1	3	296	169	1632767694	1632767694	
1	3	493	275	1639091015	1639091016	
1	3	489	205	1647716804	1647716803	
1	3	480	196	1647774678	1647774679	
1	3	87	283	1664740303	1664740302	
1	3	73	211	1667296177	1667296179	
1	3	499	159	1668249483	1668249483	
1	3	86	198	1670574334	1670574334	
1	3	493	186	1673620595	1673620596	
1	3	143	188	1684081414	1684081413	
1	3	97	164	1698028491	1698028491	
1	3	63	238	1698417846	1698417846	
1	3	93	339	1705531788	1705531789	
1	3	152	311	1714270592	1714270593	
1	3	335	315	1718433097	1718433097	
1	3	181	287	1723403449	1723403449	
1	3	64	222	1724918029	1724918028	
1	3	495	354	1732260572	1732260572	
1	3	177	748	1738178028	1738178028	
1	3	303	207	1758859131	1758859131	
1	3	309	293	1760884778	1760884779	
1	3	142	244	1766341152	1766341151	
1	3	221	158	1778829574	1778829575	
1	3	156	198	1780367984	1780367985	
1	3	478	169	1790279391	1790279393	
1	3	81	315	1803438913	1803438914	
1	3	271	284	1806185535	1806185537	
1	3	248	189	1807770453	1807770453	
1	3	287	461	1807906741	1807906742	
1	3	76	272	1813625180	1813625180	
1	3	153	216	1813780129	1813780129	
1	3	323	307	1818780499	1818780499	
1	3	486	331	1829206246	1829206245	
1	3	122	200	1832019096	1832019097	
1	3	191	309	1834898961	1834898963	
1	3	78	158	1835902853	1835902853	
1	3	490	255	1838536066	1838536067	
1	3	69	517	1847365634	1847365636	
1	3	96	154	1848173947	1848173948	
1	3	60	178	1863566658	1863566658	
1	3	485	331	1868670734	1868670736	
1	3	288	281	1870306217	1870306217	
1	3	488	257	1875888780	1875888781	
1	3	174	280	1876870020	1876870021	
1	3	271	314	1877903825	1877903826	
1	3	182	239	1878063121	1878063121	
1	3	145	221	1879799149	1879799149	
1	3	325	353	1883154742	1883154743	
1	3	62	225	1901461168	1901461168	
1	3	164	243	1913669500	1913669498	
1	3	481	153	1921437304	1921437304	
1	3	87	637	1921617750	1921617750	
1	3	149	312	1928116771	1928116771	
1	3	61	213	1928953636	1928953635	
1	3	490	364	1958692445	1958692447	
1	3	439	213	1971165517	1971165516	
1	3	153	228	1971551376	1971551375	
1	3	294	308	1974246918	1974246919	
1	3	449	311	1976198638	1976198639	
1	3	218	218	1976702279	1976702278	
1	3	305	156	1977613514	1977613512	
1	3	362	832	1988663033	1988663032	
1	3	311	304	1991225659	1991225659	
1	3	308	356	1999669525	1999669525	
1	3	481	355	2012249351	2012249352	
1	3	247	218	2019003637	2019003637	
1	3	237	168	2024968520	2024968521	
1	3	498	303	2025216045	2025216045	
1	3	495	230	2029648300	2029648300	
1	3	223	308	2029740873	2029740874	
1	3	94	182	2030705665	2030705666	
1	3	161	382	2034396071	2034396071	
1	3	494	195	2035924585	2035924587	
1	3	167	152	2037872373	2037872373	
1	3	494	405	2044350525	2044350525	
1	3	104	294	2047669704	2047669704	
1	3	494	245	2054204685	2054204685	
1	3	250	220	2054275597	2054275597	
1	3	268	380	2056814289	2056814289	
1	3	289	176	2063592862	2063592862	
1	3	485	311	2076389659	2076389659	
1	3	66	291	2081794793	2081794795	
1	3	215	232	2083961706	2083961706	
1	3	250	322	2086659675	2086659674	
1	3	226	223	2088526909	2088526909	
1	3	122	399	2100455149	2100455150	
1	3	141	305	2107716263	2107716263	
1	3	244	369	2121007485	2121007484	
1	3	310	237	2127697153	2127697154	
1	3	298	274	2128778552	2128778553	
1	3	262	334	2131543029	2131543028	
1	3	326	157	2137485249	2137485250	
1	3	129	197	2139975997	2139975997	
1	3	278	345	2146535741	2146535741	
1	3	58	186	-2143979395	-2143979394	
1	3	331	273	-2124856164	-2124856162	
1	3	358	238	-2122971611	-2122971610	
1	3	90	194	-2121248066	-2121248066	
1	3	58	383	-2107768379	-2107768378	
1	3	224	317	-2100298913	-2100298913	
1	3	220	224	-2099740336	-2099740336	
1	3	155	324	-2085627948	-2085627948	
1	3	239	318	-2082991297	-2082991298	
1	3	154	359	-2082659556	-2082659554	
1	3	477	320	-2081349615	-2081349615	
1	3	291	233	-2073000213	-2073000213	
1	3	286	161	-2071720779	-2071720779	
1	3	285	187	-2069535323	-2069535323	
1	3	169	222	-2066253681	-2066253679	
1	3	217	292	-2060504139	-2060504138	
1	3	167	204	-2043905595	-2043905595	
1	3	153	161	-2040554026	-2040554027	
1	3	174	194	-2031525399	-2031525400	
1	3	237	163	-2022140510	-2022140510	
1	3	102	168	-2018498042	-2018498042	
1	3	199	298	-2006431314	-2006431313	
1	3	191	363	-1998608755	-1998608755	
1	3	403	197	-1995474801	-1995474800	
1	3	260	256	-1990883883	-1990883882	
1	3	182	207	-1976708265	-1976708264	
1	3	487	224	-1974394157	-1974394158	
1	3	106	169	-1971386388	-1971386389	
1	3	455	184	-1961912426	-1961912426	
1	3	498	283	-1952680601	-1952680600	
1	3	479	288	-1949448349	-1949448349	
1	3	234	289	-1940892305	-1940892305	
1	3	497	269	-1933485970	-1933485970	
1	3	70	223	-1915870661	-1915870660	
1	3	471	266	-1908797062	-1908797061	
1	3	478	351	-1905953868	-1905953868	
1	3	361	221	-1902839744	-1902839744	
1	3	118	196	-1901060026	-1901060025	
1	3	161	201	-1894251490	-1894251490	
1	3	306	462	-1893903437	-1893903437	
1	3	418	335	-1888155735	-1888155734	
1	3	473	377	-1888148476	-1888148476	
1	3	374	331	-1886562111	-1886562111	
1	3	163	175	-1881746265	-1881746264	
1	3	467	241	-1876250135	-1876250135	
1	3	58	299	-1875859693	-1875859693	
1	3	493	293	-1868379250	-1868379251	
1	3	318	272	-1860947480	-1860947480	
1	3	485	165	-1859549833	-1859549831	
1	3	180	235	-1855993097	-1855993099	
1	3	328	157	-1852214525	-1852214525	
1	3	160	168	-1847997104	-1847997103	
1	3	467	213	-1845712761	-1845712762	
1	3	148	170	-1840694945	-1840694945	
1	3	240	287	-1836795626	-1836795624	
1	3	209	228	-1827498983	-1827498982	
1	3	467	389	-1826464815	-1826464815	
1	3	471	286	-1821379122	-1821379121	
1	3	139	204	-1819564793	-1819564793	
1	3	90	154	-1811295618	-1811295618	
1	3	481	298	-1807304522	-1807304522	
1	3	300	329	-1804665706	-1804665707	
1	3	262	327	-1794746191	-1794746191	
1	3	172	264	-1784644367	-1784644366	
1	3	223	196	-1773628156	-1773628156	
1	3	148	364	-1769148885	-1769148885	
1	3	205	344	-1768412572	-1768412574	
1	3	462	347	-1766391330	-1766391330	
1	3	255	160	-1764730258	-1764730257	
1	3	140	215	-1760549135	-1760549135	
1	3	459	224	-1751382149	-1751382149	
1	3	344	178	-1749940953	-1749940953	
1	3	76	276	-1748185748	-1748185748	
1	3	487	160	-1745324018	-1745324018	
1	3	218	223	-1733792880	-1733792880	
1	3	330	213	-1720732083	-1720732083	
1	3	161	159	-1714595899	-1714595900	
1	3	176	219	-1709916553	-1709916553	
1	3	136	342	-1707636813	-1707636813	
1	3	292	228	-1705799008	-1705799008	
1	3	481	310	-1701780700	-1701780699	
1	3	483	187	-1698748234	-1698748234	
1	3	479	315	-1684425418	-1684425417	
1	3	439	393	-1666480593	-1666480592	
1	3	111	161	-1657573846	-1657573844	
1	3	498	281	-1640578939	-1640578938	
1	3	367	163	-1637347648	-1637347649	
1	3	278	156	-1633945253	-1633945251	
1	3	148	221	-1621757794	-1621757794	
1	3	438	211	-1620793118	-1620793117	
1	3	184	201	-1617285005	-1617285003	
1	3	67	272	-1615978062	-1615978062	
1	3	58	240	-1613527765	-1613527765	
1	3	484	196	-1600498087	-1600498087	
1	3	492	272	-1593639430	-1593639431	
1	3	145	200	-1590159696	-1590159694	
1	3	199	323	-1588141985	-1588141983	
1	3	87	302	-1580649548	-1580649547	
1	3	254	218	-1577725455	-1577725455	
1	3	496	182	-1573487467	-1573487467	
1	3	303	231	-1571566164	-1571566163	
1	3	248	282	-1551368942	-1551368941	
1	3	168	374	-1536595372	-1536595372	
1	3	131	265	-1534392213	-1534392213	
1	3	79	152	-1526322086	-1526322087	
1	3	129	177	-1522177206	-1522177206	
1	3	209	177	-1521889157	-1521889157	
1	3	221	160	-1510030068	-1510030067	
1	3	202	346	-1500954402	-1500954401	
1	3	73	207	-1500906795	-1500906795	
1	3	270	703	-1494687421	-1494687420	
1	3	240	182	-1491172111	-1491172111	
1	3	258	350	-1481149421	-1481149420	
1	3	494	281	-1479635348	-1479635347	
1	3	276	340	-1477482205	-1477482204	
1	3	145	262	-1467142719	-1467142718	
1	3	134	222	-1459123619	-1459123618	
1	3	353	273	-1458178883	-1458178882	
1	3	237	286	-1456092246	-1456092246	
1	3	465	262	-1432091818	-1432091816	
1	3	216	397	-1418746431	-1418746431	
1	3	205	361	-1417616018	-1417616016	
1	3	306	326	-1402467385	-1402467386	
1	3	173	342	-1387309142	-1387309142	
1	3	214	257	-1378566392	-1378566391	
1	3	298	362	-1350033210	-1350033210	
1	3	315	195	-1338155465	-1338155465	
1	3	274	350	-1336997762	-1336997761	
1	3	84	334	-1324582022	-1324582021	
1	3	102	306	-1324173781	-1324173781	
1	3	481	200	-1323478142	-1323478142	
1	3	103	265	-1317934673	-1317934673	
1	3	84	323	-1305367927	-1305367927	
1	3	70	205	-1300930562	-1300930562	
1	3	66	235	-1296947082	-1296947083	
1	3	319	266	-1279140406	-1279140405	
1	3	485	214	-1251804189	-1251804188	
1	3	473	169	-1250245432	-1250245432	
1	3	384	300	-1233062502	-1233062502	
1	3	417	250	-1222145976	-1222145975	
1	3	241	206	-1204168215	-1204168214	
1	3	115	248	-1191059069	-1191059068	
1	3	421	151	-1189397960	-1189397961	
1	3	106	213	-1183103946	-1183103946	
1	3	139	158	-1180073077	-1180073077	
1	3	427	341	-1170641400	-1170641399	
1	3	484	356	-1170134194	-1170134195	
1	3	496	344	-1164149342	-1164149341	
1	3	492	360	-1151492474	-1151492475	
1	3	343	193	-1145171629	-1145171628	
1	3	109	248	-1144539927	-1144539927	
1	3	222	210	-1139749119	-1139749120	
1	3	83	196	-1138899489	-1138899490	
1	3	361	324	-1131132609	-1131132610	
1	3	468	173	-1128706074	-1128706075	
1	3	488	253	-1125096807	-1125096807	
1	3	172	173	-1123465286	-1123465285	
1	3	497	198	-1121968356	-1121968354	
1	3	483	283	-1120243168	-1120243167	
1	3	479	328	-1110228275	-1110228273	
1	3	181	222	-1106340080	-1106340080	
1	3	336	301	-1099470850	-1099470849	
1	3	57	218	-1099380259	-1099380257	
1	3	75	657	-1081408555	-1081408555	
1	3	490	318	-1073729934	-1073729933	
1	3	497	262	-1073301473	-1073301473	
1	3	139	281	-1064568008	-1064568009	
1	3	324	324	-1064530356	-1064530357	
1	3	171	171	-1060081148	-1060081149	
1	3	341	158	-1051647751	-1051647749	
1	3	259	166	-1039528474	-1039528473	
1	3	80	351	-1032940444	-1032940445	
1	3	130	170	-1026694450	-1026694450	
1	3	131	405	-1026136255	-1026136254	
1	3	464	266	-1020117141	-1020117141	
1	3	131	264	-1012631579	-1012631580	
1	3	206	277	-1004229584	-1004229585	
1	3	468	184	-1000235810	-1000235811	
1	3	108	355	-999368732	-999368732	
1	3	234	249	-997314285	-997314285	
1	3	226	283	-985967423	-985967423	
1	3	463	157	-978222985	-978222985	
1	3	173	287	-976106775	-976106775	
1	3	303	342	-970460608	-970460608	
1	3	351	205	-969263313	-969263313	
1	3	499	339	-957368197	-957368197	
1	3	359	309	-955751769	-955751770	
1	3	156	350	-955610296	-955610295	
1	3	227	180	-949511912	-949511913	
1	3	477	160	-948644355	-948644354	
1	3	298	292	-947027957	-947027957	
1	3	317	239	-946971962	-946971962	
1	3	313	263	-946729572	-946729570	
1	3	158	294	-940740188	-940740187	
1	3	202	159	-937904304	-937904303	
1	3	72	153	-931586121	-931586121	
1	3	495	299	-928741793	-928741793	
1	3	480	250	-928394961	-928394960	
1	3	312	388	-926644941	-926644941	
1	3	272	165	-913383272	-913383271	
1	3	78	200	-887821720	-887821720	
1	3	108	180	-879218655	-879218655	
1	3	176	156	-877373259	-877373260	
1	3	470	370	-865505061	-865505059	
1	3	99	298	-863535148	-863535149	
1	3	177	370	-862609032	-862609034	
1	3	399	291	-853216868	-853216867	
1	3	496	512	-848807677	-848807676	
1	3	317	190	-845260428	-845260428	
1	3	492	246	-844476871	-844476871	
1	3	76	172	-841746867	-841746867	
1	3	70	160	-833077562	-833077561	
1	3	475	161	-817327352	-817327350	
1	3	138	194	-814973022	-814973022	
1	3	68	591	-813960611	-813960611	
1	3	119	153	-813600221	-813600221	
1	3	102	350	-812570291	-812570290	
1	3	284	157	-811755931	-811755931	
1	3	121	243	-807265216	-807265217	
1	3	251	719	-802108168	-802108169	
1	3	483	217	-792878193	-792878193	
1	3	165	238	-788950686	-788950686	
1	3	217	855	-776698254	-776698253	
1	3	238	365	-768236563	-768236563	
1	3	301	293	-767965226	-767965226	
1	3	78	161	-767293928	-767293927	
1	3	479	282	-764445113	-764445113	
1	3	55	200	-760123089	-760123088	
1	3	499	357	-759094056	-759094055	
1	3	215	181	-754794404	-754794404	
1	3	465	322	-751127574	-751127573	
1	3	118	164	-717716978	-717716979	
1	3	123	193	-717155936	-717155934	
1	3	232	191	-709519817	-709519818	
1	3	163	232	-708427835	-708427834	
1	3	495	367	-703821352	-703821351	
1	3	193	226	-680633805	-680633805	
1	3	105	230	-679217107	-679217107	
1	3	138	307	-673275096	-673275096	
1	3	462	369	-672431315	-672431313	
1	3	246	166	-669167885	-669167884	
1	3	101	250	-666666141	-666666140	
1	3	78	154	-662676611	-662676610	
1	3	91	266	-661606309	-661606309	
1	3	289	179	-635933816	-635933816	
1	3	206	354	-634177175	-634177176	
1	3	165	400	-633707661	-633707661	
1	3	482	182	-629133415	-629133414	
1	3	304	214	-625250260	-625250259	
1	3	275	481	-623182485	-623182484	
1	3	99	205	-619986228	-619986227	
1	3	184	242	-616627553	-616627552	
1	3	123	357	-614806871	-614806870	
1	3	78	219	-613784641	-613784640	
1	3	112	265	-603629618	-603629620	
1	3	250	224	-595640864	-595640864	
1	3	318	200	-589510948	-589510947	
1	3	488	187	-587357840	-587357841	
1	3	477	159	-584667566	-584667565	
1	3	66	265	-568456082	-568456081	
1	3	247	335	-559340417	-559340417	
1	3	417	247	-558086026	-558086024	
1	3	239	307	-542206760	-542206759	
1	3	494	182	-538999159	-538999158	
1	3	325	164	-534283997	-534283997	
1	3	163	188	-533015731	-533015730	
1	3	271	205	-530094839	-530094840	
1	3	403	190	-522963857	-522963856	
1	3	208	168	-520349935	-520349936	
1	3	57	157	-514794714	-514794713	
1	3	469	158	-514339646	-514339645	
1	3	172	307	-513484458	-513484458	
1	3	174	273	-510743664	-510743665	
1	3	232	218	-502240463	-502240463	
1	3	68	612	-486796229	-486796231	
1	3	213	196	-482707999	-482708000	
1	3	207	168	-479483102	-479483101	
1	3	113	166	-469255214	-469255214	
1	3	88	162	-468801052	-468801051	
1	3	491	163	-464817813	-464817811	
1	3	495	183	-453996628	-453996627	
1	3	97	166	-448476665	-448476666	
1	3	469	241	-439511637	-439511637	
1	3	472	406	-438715868	-438715867	
1	3	81	201	-436837420	-436837419	
1	3	319	367	-424238366	-424238366	
1	3	148	153	-415684929	-415684930	
1	3	97	319	-415116248	-415116247	
1	3	59	198	-411445406	-411445405	
1	3	145	228	-389351531	-389351531	
1	3	162	240	-383520775	-383520775	
1	3	168	324	-377835384	-377835385	
1	3	83	194	-377750155	-377750156	
1	3	84	164	-377693559	-377693558	
1	3	469	394	-377247666	-377247665	
1	3	97	327	-371532816	-371532815	
1	3	482	204	-369866120	-369866120	
1	3	139	162	-363360384	-363360383	
1	3	76	252	-346093001	-346093000	
1	3	483	183	-344253331	-344253331	
1	3	127	215	-339862415	-339862415	
1	3	63	165	-338978030	-338978029	
1	3	139	256	-325858118	-325858117	
1	3	491	194	-325532909	-325532909	
1	3	102	154	-325078683	-325078682	
1	3	485	222	-324710195	-324710194	
1	3	162	314	-317800292	-317800290	
1	3	319	188	-317369796	-317369796	
1	3	473	273	-308043366	-308043366	
1	3	479	259	-294311280	-294311279	
1	3	120	233	-288164989	-288164989	
1	3	349	209	-273599079	-273599078	
1	3	94	233	-273548366	-273548366	
1	3	162	383	-256182461	-256182460	
1	3	482	376	-250041367	-250041367	
1	3	217	272	-249722117	-249722117	
1	3	272	252	-230055287	-230055287	
1	3	109	153	-229977153	-229977153	
1	3	486	211	-226478914	-226478913	
1	3	115	204	-226125808	-226125809	
1	3	474	333	-220962009	-220962008	
1	3	147	277	-194353605	-194353605	
1	3	332	308	-193271350	-193271348	
1	3	168	391	-191507021	-191507020	
1	3	470	164	-179024100	-179024100	
1	3	406	289	-172155772	-172155772	
1	3	63	209	-164711225	-164711223	
1	3	442	197	-163244292	-163244291	
1	3	222	279	-162783571	-162783570	
1	3	498	154	-162279761	-162279762	
1	3	499	226	-154075633	-154075633	
1	3	359	352	-153279323	-153279323	
1	3	474	170	-153040553	-153040553	
1	3	205	182	-145216794	-145216794	
1	3	488	264	-137807305	-137807305	
1	3	82	301	-135593994	-135593993	
1	3	493	337	-123379854	-123379854	
1	3	459	280	-123164844	-123164843	
1	3	484	275	-121097957	-121097956	
1	3	493	391	-117389654	-117389655	
1	3	472	247	-113838770	-113838769	
1	3	67	172	-111063465	-111063463	
1	3	498	249	-109623851	-109623851	
1	3	408	170	-109505330	-109505329	
1	3	109	823	-103808485	-103808484	
1	3	141	253	-84899306	-84899305	
1	3	460	174	-79921651	-79921651	
1	3	97	308	-71702407	-71702406	
1	3	482	328	-71683666	-71683666	
1	3	119	298	-61329204	-61329205	
1	3	419	318	-55930666	-55930666	
1	3	482	391	-54853924	-54853922	
1	3	143	327	-46968086	-46968086	
1	3	481	197	-39273516	-39273515	
1	3	226	169	-37656207	-37656209	
1	3	117	354	-34356656	-34356656	
1	3	491	155	-19088580	-19088580	
1	3	117	555	-11572853	-11572853	
1	4	147	312	27216638	27216640	
1	4	485	195	96491504	96491503	
1	4	188	255	295788724	295788723	
1	4	62	151	340032021	340032021	
1	4	235	274	369825092	369825091	
1	4	114	222	449479243	449479241	
1	4	64	183	475425438	475425437	
1	4	479	181	480377860	480377859	
1	4	57	308	641795346	641795344	
1	4	203	240	673597444	673597442	
1	4	140	643	748971922	748971921	
1	4	243	166	997516702	997516703	
1	4	145	240	1068100058	1068100056	
1	4	270	282	1432662975	1432662976	
1	4	172	654	1564609548	1564609548	
1	4	481	260	1922957808	1922957809	
1	4	65	191	1983021417	1983021417	
1	4	491	198	2011241243	2011241242	
1	4	479	297	2090101295	2090101295	
